n_T,n_t,dT,N_obs,Ea_true,sigma_y,sigma_lnk,E_het,D_het,E,D,A,c_deg,c_Ea,cond,lambda_min,lambda_max,rmse_Ea,rmse_deg,relerr_Ea,frac_ok
4,7,3.515332637087827,238.0,46.6466666437429,0.0345715159975361,0.016613122031627753,0.29999404539772745,231.12256454825612,0.27117721868607336,196.34678896697395,0.5423534028408128,0.27117721868311706,0.312947293441611,524253.33553472906,0.27117721868607336,142165.56141720462,5.312137392867718,5.706711669306007,0.11388032146945014,1.0
3,5,10.70163698742639,255.0,53.66405727966468,0.020388413168121913,0.008465522398180566,27.84003204437994,5493.894881167224,29.76799547176276,5045.91865203412,59.53391897489907,29.767995471737464,35.778146630454735,28733.022145865343,29.76799547176276,855324.4731281786,0.7440778169406672,0.8162809143587446,0.013865478211291082,1.0
3,7,3.0306348030327968,252.0,53.05826635755127,0.021815747685355394,0.009486911544368249,0.8577034184564373,864.8656142287616,0.9119000340276693,656.3466812583022,1.8237965475620896,0.9119000340307092,1.0769952527425537,518050.53127369535,0.9119000340276693,472410.2970965349,3.2542665034252827,3.536710049413178,0.061333826504908685,1.0
5,7,14.91559313877442,420.0,46.04458656234916,0.06516773991943534,0.02746912659342578,5.1731489669030895,852.9979067135895,6.671345488108592,800.5237601446709,13.341764377533524,6.671345488106807,8.059106678317699,14398.64384032118,6.671345488108592,96058.32761900927,1.4064850273327292,1.548016579219101,0.030546153898639142,1.0
5,6,28.96421109443443,330.0,30.64670911044897,0.016208758986454498,0.008242997410205996,284.4735354171537,21324.606445359786,201.50830392987154,13821.111137725882,402.93095721977903,201.50830392988232,235.98997579774877,4704.354308241018,201.50830392987154,947966.4577388316,0.21556112981199269,0.23361849836400386,0.007033744766367012,1.0
3,6,30.26582809271648,240.0,57.00867764471712,0.005004475956119797,0.0031304253243331225,886.4297016727196,94847.95225657319,937.2316888326694,66908.92348710375,1874.0956573722328,937.2316888326935,1096.768048935999,5096.524973635179,937.2316888326694,4776624.708217975,0.12369934825562963,0.13429525178337343,0.002169833670349879,1.0
6,7,47.572059468620495,364.0,63.522503530286976,0.06176497310091772,0.055100718590122416,4.713181124453626,367.6715728555313,10.62231007874553,462.57047455144,21.23342314540615,10.622310078745343,12.493007455622053,1896.347256312858,10.62231007874553,20143.588573533503,1.5777928467080953,1.7059348041451854,0.024838329080588226,1.0
4,5,35.99870479892592,315.0,65.95366650250104,0.00560522409866072,0.004545619125857823,869.3199867644695,99537.5339810216,866.0060772455078,55933.38663186487,1731.5970604603758,866.0060772455795,1026.0954672986256,4171.577840308347,866.0060772455078,3612611.7614097185,0.18597229878603888,0.20331607310647767,0.002819741625417999,1.0
3,6,4.864558125032724,180.0,35.097260699684,0.026992562187070822,0.014648465932156457,0.821645729201316,493.7354600785866,0.6640444076814399,330.776226982996,1.3280834629333413,0.6640444076819281,0.782585170780862,248127.17498986376,0.6640444076814399,164767.46294581308,3.483829395915796,3.782431017167311,0.09926214543424931,1.0
6,5,7.367078360776349,270.0,41.61081249083109,0.012287590256854086,0.006870093453471935,13.251802913741335,4926.979879842372,12.16416248798637,4062.744443121875,24.32810688700293,12.16416248799387,14.426817556259513,111551.28677707881,12.16416248798637,1356927.9781003522,0.8351948955411798,0.9095548033528287,0.020071583455026607,1.0
3,6,11.409997948294743,216.0,32.885065225348654,0.04184661526162846,0.019664111974062676,3.102327138300764,711.928550933121,3.17277906830446,594.0035902549789,6.3453771030973805,3.1727790683013546,3.789870027690554,35050.8437185775,3.17277906830446,111208.58327671356,1.7640112248723965,1.928830144430963,0.05364171281961306,1.0
4,4,9.944091927203022,224.0,16.400212352080676,0.0287739311904563,0.014501440769923352,8.933210171587806,1828.6089604293015,7.761265900870049,1545.2461365380516,15.522140220932142,7.761265900868511,8.96663748796041,39639.6861832779,7.761265900870049,307654.1446954644,1.2600773348181984,1.3548570395241402,0.07683298897397105,1.0
6,4,2.440268466412574,268.0,24.03403936488605,0.005438316581433684,0.0031497902063912175,28.1776629684123,17935.564443966487,18.818595240580958,12450.662145460936,37.637104499770324,18.818595240703775,22.95479142257671,437734.215233013,18.818595240580958,8237543.019423419,0.7040253940521514,0.7775980699060668,0.029292845175278314,1.0
6,7,2.784168883274514,343.0,44.155527019055164,0.006699019070105417,0.0035268467768008213,12.583336815833363,9590.051564238664,7.115648014508928,5710.491947706417,14.231273932531408,7.11564801457057,8.27797578006214,644047.8474090243,7.115648014508928,4582817.786664772,0.9171243697149623,0.9892241068592588,0.020770318726332504,1.0
3,7,5.29640087544594,259.0,54.633049017291874,0.040184903404871575,0.017777485267759907,2.938026529529662,824.3876662093653,1.6977645243877417,488.75699198622584,3.395488078290438,1.6977645243899542,2.040445021055883,82876.43428878435,1.6977645243877417,140704.6700432499,2.2087463797569895,2.421187105397882,0.04042875913914123,1.0
5,6,5.519472888836872,420.0,30.89474866879221,0.018321741247645653,0.007399609809866446,14.758229444474813,5067.191972062826,13.246231608613648,4514.262881630508,26.492235114895326,13.24623160858008,15.940182557908916,116141.92052890408,13.246231608613648,1538442.7787950637,1.0013292465878691,1.098501899963426,0.032410985352968553,1.0
5,4,7.08033628395805,312.0,52.82922915617547,0.05738882719430145,0.02754007461985969,2.103583938070416,532.1574853338336,1.9478855147977479,492.3837785349862,3.895710061030806,1.9478855148004444,2.3574532880585437,63897.02195298748,1.9478855147977479,124464.08350093801,2.6084302782867264,2.87042016569771,0.04937475560310753,1.0
3,7,4.129001831746766,266.0,68.92136401507199,0.008270281089483696,0.0032782048087405327,24.422986079673535,11705.514018597285,22.214801989299012,9635.484618650009,44.429367817856466,22.21480198935285,26.256431098339352,188131.80915792802,22.214801989299012,4179310.8883319614,0.6909676485719799,0.7513543426704319,0.01002544941537832,1.0
5,6,16.287288347609433,252.0,36.63799185286068,0.053647922783624416,0.02839730307384513,3.8815198158853015,496.6650173209715,3.0878237205291654,431.6135329850618,6.175331376967453,3.087823720529945,3.576802901903806,19538.225077519957,3.0878237205291654,60330.59485140391,1.3719877689711386,1.4768245377386793,0.037447133414983125,1.0
5,4,26.6169145869919,244.0,65.20790224201018,0.02913192658367629,0.02323727869802881,14.045360750262484,1954.036247525386,12.441177054044884,1284.2891053737371,24.880019316831863,12.441177054042686,14.600451816995811,10656.207178870109,12.441177054044884,132575.76023690717,1.1321599809992333,1.2297315880184552,0.017362312573672083,1.0
3,4,2.383421018383565,172.0,24.668260666486518,0.007954848077413392,0.003706622845218504,4.990408027205099,4365.2225273591175,4.889231196612278,4227.2882547163645,9.778449312862088,4.88923119672722,5.709683914768482,747554.0135715033,4.889231196612278,3654964.4043065123,1.5389300337124436,1.6630259369280553,0.06238502399981459,1.0
4,7,11.72261295337804,336.0,44.6466343089745,0.024131726175264597,0.009979679873139396,14.757653075119652,3158.7159446528294,13.61088706095703,2756.642906780449,27.221110504642137,13.610887060953385,15.767142996426509,41019.29222652202,13.61088706095703,558308.9538155838,0.8727520522052538,0.9397739392775103,0.01954799204270187,1.0
4,7,33.017604431703965,448.0,32.63124717881545,0.006333939845734239,0.002442175869892522,4575.129583574924,277816.354008968,3464.089635196154,209133.80964077308,6926.278937339121,3464.089635196208,4075.889441246835,3644.7710707005654,3464.089635196154,12625813.688676618,0.06444748041166812,0.0700515958363503,0.001975023512233639,1.0
6,6,4.588615435070704,366.0,62.359427738875354,0.0076290710612125934,0.0036603974309955996,34.29751827612199,15298.514093831009,23.49098501330836,11107.231698590946,46.98175988086597,23.490985013177927,27.09806695826543,223567.7763374403,23.49098501330836,5251827.2834014855,0.5480770972688631,0.5887229434441672,0.008789001393083464,1.0
6,5,8.310731323035558,405.0,43.24296893844413,0.05468493352955219,0.025205701806873548,2.149683596608314,614.0367895680926,1.768351947920903,510.8203376845959,3.5366615125655767,1.7683519479219885,2.0466752084924025,83444.736842177,1.768351947920903,147559.66293861083,2.51556187407534,2.7067533512595605,0.05817273734502859,1.0
3,7,19.957864622183752,168.0,68.75005388806709,0.03586543576553241,0.021584349514714208,3.932081834318305,522.5166241057569,4.444797660770425,517.8878987200775,8.888940561048637,4.444797660770675,5.206408189573968,13575.865770720193,4.444797660770425,60341.9764206304,1.1843488581997328,1.2839365538444707,0.017226878980022148,1.0
5,4,49.236635594083985,280.0,16.422017134129085,0.041095231376650394,0.0262540979870317,68.41503915816438,4306.010684450159,40.22872340387317,2203.496464371828,80.4306385060217,40.228723403869154,47.81023513481859,3000.213864951154,40.22872340387317,120694.77372558526,0.6621570131168558,0.7243650982170893,0.040321295959479114,1.0
6,7,6.478720199282403,532.0,65.86473458195596,0.03552835696949259,0.013976760136764603,4.660060659783697,1554.4485980351612,3.5343332535703897,1265.7952611782607,7.06861139818638,3.534333253570292,4.118379493188545,128266.11392506318,3.5343332535703897,453335.19175159885,1.800675163133001,1.944087684490716,0.027338987616998715,1.0
6,7,2.047767271962508,406.0,18.5228911754979,0.0053897952026495,0.0025448313267157573,10.401521496128582,13734.018109358622,6.820160031387315,8465.988055713078,13.640311210215108,6.820160031277766,8.002861737284167,1540870.6122552177,6.820160031387315,10508984.163242338,1.1467032989678005,1.2421487491338152,0.06190736036308742,1.0
4,7,3.6930882865097545,392.0,48.405521829663144,0.03804972263596896,0.013659628948218346,1.7641190250854268,858.1928259065742,1.3718334570195116,699.4889535337827,2.7436563611789215,1.371833457026741,1.6302398254213346,259991.374440131,1.3718334570195116,356664.86599345924,2.81126209765537,3.064918100559818,0.058077301749748206,1.0
6,4,13.170922038534659,172.0,30.3004437659802,0.010634447152489152,0.008060940762745937,41.937534495882474,8002.735607945332,25.778615288564378,4476.635434501309,51.555520991334774,25.778615288552896,30.283527383704048,30156.732622256408,25.778615288564378,777398.8086292471,0.5234764394773141,0.5674074462100777,0.017276197125041675,1.0
5,6,7.380370863324491,348.0,37.69727716756634,0.010211397090921514,0.0050338071749373445,69.29082523912015,18080.82254690167,39.91306624577978,10432.490727478069,79.8249640879151,39.91306624577973,47.54897638704634,68319.68085121179,39.91306624577978,2726847.9477049485,0.4408399340452349,0.4814047549219094,0.011694211549701022,1.0
3,6,12.893825123020804,210.0,24.11595050193065,0.059999069395321514,0.02593054205278771,3.405954483019551,461.0258547317439,3.073407413220428,434.01444634012296,6.14650660684291,3.0734074132208935,3.618791130551411,19941.971987704637,3.073407413220428,61289.80454124555,1.694567055394873,1.8395344462363923,0.07026747941198548,1.0
4,5,45.185076560217254,310.0,38.64270516048863,0.010524134704883198,0.006299858304235594,1554.6620904185297,61404.93083492941,1207.6675130160083,46993.13006686809,2413.7409219466354,1207.667513015958,1413.6393296256804,1514.1677034985505,1207.6675130160083,1828611.1447732553,0.10840538664106594,0.11738896332117672,0.002805326029604889,1.0
6,4,18.617475618925965,340.0,62.96666701350326,0.06529002341657392,0.03856962024475514,5.552729527965319,793.1256787326353,4.01327057424561,520.9408614195007,8.026064802302328,4.013270574246114,4.749508263743166,16849.226408142364,4.01327057424561,67620.5045425998,2.230807620911011,2.430506194632634,0.03542838976108759,1.0
3,7,26.740769143428118,280.0,51.715662897688176,0.02655365700436487,0.012684805197718772,76.4885204018681,5720.755566397885,80.69187536473581,4861.3629660566,161.3392995091219,80.6918753647492,95.06566910418704,3629.580878605942,80.69187536473581,292877.68788269896,0.471811998027693,0.514286699576623,0.009123193469667083,1.0
6,4,32.24517022508192,260.0,50.844523557004834,0.022128971692217798,0.01956928906371095,14.165429502092971,2779.0555177478022,39.1906650834986,2802.1393526531992,78.36600117860333,39.19066508349508,46.26112593530794,5112.2748090807245,39.1906650834986,200353.44985748944,1.089314758485819,1.188239152410429,0.02142442651202195,1.0
6,5,3.190090745089236,415.0,43.743736129705745,0.03084990765835434,0.01368754086356991,1.0941860148498634,811.7238627170863,0.986816350277814,713.5335898025478,1.9736289256306572,0.9868163502821844,1.149215857723074,522824.79011693917,0.986816350277814,515932.05121796206,3.5667879361717825,3.8490017522252633,0.08153825557094169,1.0
6,4,3.007852188746803,204.0,35.13647459452831,0.052999667575455774,0.03894860036215981,0.1800231083020795,123.81915096736128,0.07718701799467163,54.6347184752862,0.15437372786570255,0.07718701799448636,0.0887873214696287,501012.8828122173,0.07718701799467163,38671.69040118893,9.787296005129827,10.49743518059385,0.2785508824682705,1.0
3,5,32.74453899374532,170.0,35.846104342677855,0.007642022328140567,0.004707024913244023,247.2597602746306,33394.67201199044,345.9891077035425,25143.1246487891,691.8472077894207,345.98910770352836,411.95765153984996,5280.969307538303,345.9891077035425,1827157.858524972,0.17927676231166587,0.19622604349041253,0.005001289975553118,1.0
4,4,9.919304503346732,288.0,68.42501902959036,0.06502211040695968,0.029985354322135605,4.27254450516721,677.3838630666046,3.1840928394022767,553.3484597522923,6.367974827946615,3.184092839401999,3.823695364170608,30201.32290182223,3.1840928394022767,96163.81599216815,2.078008183361104,2.2791115973647664,0.0303691283222365,1.0
4,4,2.3257599900694323,228.0,48.41428291027473,0.007411185719169725,0.0036181026229146207,6.94335472324685,6407.582909078976,6.299240921544608,5691.601541150063,12.59846641094989,6.2992409215269785,7.439707870253567,816380.3429505847,6.299240921544608,5142576.463858944,1.4026022955784492,1.5243623532660904,0.02897083693623771,1.0
4,5,13.636304894632588,255.0,50.90207520393452,0.013776697005262727,0.006854946575012611,37.637378886892606,7458.52284376677,41.79987113913244,7319.440555897538,83.59701590765243,41.799871139110365,49.3621137891591,30662.382025125786,41.79987113913244,1281683.6174691087,0.49733012245940833,0.5407314578588258,0.009770330982909843,1.0
5,7,38.056150409168076,413.0,52.86982936740461,0.07692560171026887,0.04706905544175793,10.307403436291832,798.3538825501261,8.7630110014392,525.2370956717348,17.52114493933812,8.763011001438478,10.359283945976701,3592.5603182787167,8.7630110014392,31481.645592410307,1.273275156441466,1.387442979795678,0.0240832091133335,1.0
3,6,31.141976389471502,228.0,29.205145988289036,0.020864412899299165,0.010102310398594353,133.10710151398249,8128.592696013803,125.81516937377795,7443.61259791356,251.55847043723102,125.81516937375503,148.80767952608872,3500.269721945357,125.81516937377795,440387.0279204617,0.2525448515342859,0.27542050924149986,0.008647272355205956,1.0
6,4,17.2585090104464,252.0,21.10918946824292,0.079986048753915,0.05430074486337125,3.8010303894984188,479.7655702800495,1.7530330417380757,211.0496717780671,3.5058242029085527,1.7530330417373754,2.0846847369827706,14494.03008275156,1.7530330417380757,25408.51364300914,2.2944910947044757,2.501470981528159,0.10869631437797994,1.0
5,5,3.5428432108877814,195.0,53.58900274740776,0.01602296568064875,0.010057833910667452,0.6063590394276083,624.7417259632758,0.6072099534909117,518.6520024905005,1.2144182424543353,0.607209953496578,0.6977445136547582,729582.4089058217,0.6072099534909117,443009.7005794913,3.2523845495397894,3.4868041768102214,0.0606912684094894,1.0
3,4,8.594342110477978,80.0,58.183795237277664,0.012031779538856289,0.00919988527447542,9.581902842937671,2051.175286162507,8.705335137002121,1573.4414189576155,17.41013734170267,8.70533513699408,10.476976843945586,32668.57312952854,8.705335137002121,284390.87754020817,0.7844081146726135,0.8609316590978875,0.0134815563590127,1.0
6,4,41.802176515202596,268.0,45.36088476612573,0.005359137578623624,0.004509134790006106,1197.3152867552187,103654.4040221302,946.5179589338711,60514.68758067931,1892.5729096008026,946.5179589338884,1111.3048858411548,4087.5574899982607,946.5179589338711,3868946.572458011,0.1213181232605931,0.13188884416430904,0.0026745096328277566,1.0
5,4,3.39383747691301,228.0,32.143667179209196,0.01612097893834202,0.009129569553526562,2.631548804808088,1660.1590376301813,1.9499933992640568,1249.9506247613235,3.899977306782948,1.9499933992266492,2.2846067915766937,410884.19242385664,1.9499933992640568,801221.4630884631,2.176248865479429,2.355650927408238,0.06770381404667623,1.0
6,5,51.32445961457976,425.0,47.795687388777516,0.012107168057542349,0.0165214424847784,352.3360920048578,38776.35218889765,84.85860655869776,5595.901386386804,169.6781939749902,84.8586065587026,100.55811066875057,4348.588499722932,84.85860655869776,369015.16058366606,1.0191727613851886,1.1124448736007528,0.021323529738051045,1.0
5,4,13.681539667467641,236.0,48.13138097917349,0.050649913521528915,0.030553124533632698,1.8809698516047757,476.3202526423163,2.0184330598566897,390.4112345310763,4.0367582208622315,2.0184330598575055,2.4115921516833194,37412.429482695814,2.0184330598566897,75514.48451743035,2.1482138321133655,2.350457661562422,0.04463229162368934,1.0
4,4,2.1321308407625814,88.0,45.841458239464195,0.06694875947356767,0.05554382952392201,0.0058922565445365845,9.586800048137622,0.006244570768006643,7.238265522188958,0.012489132240394354,0.006244570767900856,0.007347134299790899,1343580.9491170584,0.006244570768006643,8390.086319307004,24.741441991216753,26.8386375282787,0.5397176037021709,1.0
3,6,3.4614364512938995,186.0,36.64254952972383,0.01312882891970603,0.007600269862583202,0.4849906521563613,850.2862500028946,1.0738942076839022,830.0093046334878,2.1477848199679754,1.0738942076866054,1.2836961957530666,597369.3309868952,1.0738942076839022,641511.4643948346,2.371046212429513,2.592577115099546,0.06470745739201797,1.0
6,5,3.8393239095573044,330.0,39.590152787419996,0.041260460256727825,0.023325925481991718,0.3189136067426583,286.33790335941296,0.23558554367969062,181.62034279683425,0.4711702945925208,0.235585543680336,0.2719335637798779,594335.5493579982,0.23558554367969062,140016.8635236716,6.119941700134666,6.575738604562702,0.15458242187131224,1.0
3,6,18.66125571126316,264.0,66.213694730887,0.017274461898135914,0.00766628471437147,79.79941672444873,9827.787197771997,84.00791258347104,8630.664123385126,167.99990817486034,84.00791258346987,99.49600504564961,10554.752263275452,84.00791258347104,886682.7054734372,0.41569905125753737,0.45329825970243304,0.006278143108416881,1.0
3,7,27.614068756808205,140.0,59.059234536537396,0.008323704981609493,0.005369014859901506,153.46503305074108,11623.436093720731,153.54025928516322,11155.541381696967,307.0223573864227,153.54025928515836,179.36616366008428,5278.8189103210825,153.54025928516322,810511.2242101218,0.1934436560940523,0.20945083787787896,0.0032754175974694876,1.0
5,5,5.520341772981613,235.0,45.33250465955948,0.05118488580209005,0.02837212333415449,0.45247614677358894,202.90152057982527,0.45259850326426837,175.19900346669488,0.9051909656057217,0.45259850326348716,0.5257134440241201,149843.19903217815,0.45259850326426837,67818.8076062937,3.98366076558004,4.294237471934572,0.0878764761730408,1.0
5,4,2.1343707302624417,180.0,61.30676111781045,0.04803017833268443,0.03169269912537148,0.04126260121154665,64.41239092388571,0.04465691749325035,48.920482945466624,0.08931376056436005,0.0446569174942983,0.05341797409088031,1200062.838748181,0.04465691749325035,53591.10717669332,11.329182294237178,12.390947219308766,0.18479498978043216,1.0
4,6,6.04632762728306,324.0,57.430817996189774,0.024142363344801958,0.009947385855434183,8.34934002846386,2576.765868392458,7.803154346166995,2251.058449699901,15.606121166172384,7.803154346158623,9.285337897721195,83221.04193828357,7.803154346166995,649386.6350932631,1.236608391566774,1.3493404145548897,0.021532139619686703,1.0
3,6,36.42286819643114,168.0,61.54028839792308,0.06877877745570798,0.1316080114274895,3.531798203367092,294.8394744527105,0.6164042762627167,34.55120204820754,1.2324163030258435,0.6164042762627053,0.7384701500572795,3141.919376279749,0.6164042762627167,1936.692539211525,5.578817164954436,6.135322649385724,0.09065308776067932,1.0
3,4,33.553975091686134,148.0,54.75377004373027,0.015893250204936305,0.0185465036652801,76.34599003868834,7652.689995094525,26.125882712177027,1827.5682643220166,52.24108946393087,26.125882712177077,31.050571014934334,4893.338621798186,26.125882712177027,127842.79090406539,0.7917267569303793,0.8667051842592385,0.014459766995004175,1.0
5,5,10.604119023045754,260.0,42.1526654638115,0.005066671371092617,0.002682893277134562,348.286891971802,60120.608955204756,303.606360597757,51520.663192200656,607.1916356607419,303.60636059781496,367.4230012576704,28796.59628682343,303.606360597757,8742829.796245344,0.1583918770164476,0.174349283612923,0.0037575767812934313,1.0
5,6,43.5634887167247,444.0,31.460723444955917,0.006791569574149953,0.003078176548299988,4417.92676349064,212273.46819455153,4007.0976413274834,191144.51204721682,8010.67477507867,4007.097641327627,4678.20229288461,2275.431766817651,4007.0976413274834,9117877.265816636,0.05474939415048256,0.05935757113448568,0.0017402458734387591,1.0
6,5,46.10946203238899,380.0,60.350290164182226,0.017919174438584963,0.018921132744959882,150.22456418319803,9389.655484495293,127.12643114044229,5624.6342785735005,254.12304659123578,127.12643114044403,149.02847298187214,1957.568051073363,127.12643114044229,248858.6400475077,0.3406460892923419,0.3708182564509312,0.0056444813830325985,1.0
6,5,19.38548087258263,405.0,16.351333922658444,0.017551199084037974,0.008821780092089523,146.40320838557963,16709.63403401306,95.78701857730641,10852.263550628386,191.55911349045408,95.7870185772828,113.15352834005158,12835.930376029903,95.78701857730641,1229515.501385788,0.3564702820577381,0.387928060240862,0.021800685114978204,1.0
5,7,7.825824239087181,308.0,21.97632799527729,0.011447071850080872,0.006058200397985819,54.98034981994753,12080.695232628983,29.52901321486267,6501.409112423215,59.056808133537764,29.529013214810366,35.25734336059117,48474.92244243152,29.52901321486267,1431416.6253920032,0.5140506003536576,0.5618813261322355,0.023391105213943247,1.0
3,4,43.86303471239554,128.0,38.030860232370195,0.07833570692062222,0.058596585147428194,8.48819098752096,332.32348806401546,7.102191848379143,278.71144103709264,14.195166142866038,7.102191848379306,8.334973620683309,1540.0144450800906,7.102191848379143,10937.478038233949,1.0775961738197803,1.1713863444110548,0.028334783048177752,1.0
5,6,7.102423473451055,324.0,28.301776624045676,0.019464484143804778,0.011043719200359816,12.061000216311216,3942.1975058615944,6.930409898790805,1920.4200384496646,13.860639284514109,6.930409898790927,8.329700941278277,76784.68632375599,6.930409898790805,532149.3501737055,1.2225726002000803,1.3404594420380167,0.04319773335930302,1.0
3,6,16.129341399224725,264.0,17.053691270085544,0.007824131416770448,0.003617318707010368,67.20817595175669,23952.978351441932,170.8516426312071,26201.78952145068,341.6887572199495,170.8516426311831,204.1656987828268,23519.256581082835,170.8516426312071,4018303.62034283,0.25732472935286543,0.2814325901428148,0.015089092752854477,1.0
4,6,5.319736089902257,330.0,16.635417208075985,0.07698157732803544,0.032091651117854496,0.42608988634621037,187.5409298459898,0.37480160264701695,153.73984377166744,0.749598750181316,0.374801602647863,0.44258256928550266,168255.78002572613,0.37480160264701695,63062.5360082661,5.931236648660891,6.445599479368064,0.3565427049092257,1.0
5,7,4.329274597755791,280.0,29.45524322659639,0.01062790696967519,0.005492285143680003,4.569007878157708,3185.669200864879,4.179175674385532,2532.3187985210884,8.358328583966847,4.179175674385989,4.835962444687168,367160.1200294169,4.179175674385532,1534426.6422314113,1.2154275090927062,1.307467049293503,0.04126353667299699,1.0
6,5,24.6167915170647,320.0,35.816318145031936,0.06028699582881517,0.033978603031602585,17.51951386101856,1335.0464320543492,9.682467672319019,797.2265801418714,19.362079329091625,9.682467672316852,11.465542416235575,6779.402648145007,9.682467672319019,65641.34697829798,1.0471547217038493,1.1396874222170117,0.029236805342849,1.0
6,5,54.1581491227332,290.0,56.05219511676825,0.06107678196944819,0.22358226855648367,10.782107484808659,699.3303619301114,0.7542837634796932,32.24360776492948,1.5077424215886799,0.754283763479678,0.8960535856357482,1827.3331809171689,0.7542837634796932,1378.3277488335211,10.017228541512212,10.964289076863826,0.17871251109156858,1.0
6,7,8.327830763006325,588.0,16.545500091458045,0.05074001153685312,0.019227555111743552,3.5995719973797295,1121.4637932322325,3.4257318803846792,963.3009709765751,6.8513771123595655,3.425731880386504,4.084066826385327,79071.00476620227,3.4257318803846792,270876.06184162805,1.9134325733770317,2.089626088186074,0.11564670531565743,1.0
5,6,34.81822205050532,300.0,13.401950438261263,0.017793381892151582,0.008855112783538212,131.46403749541565,11787.506000900821,132.36925257622786,9950.955253757047,264.6916685958773,132.36925257622613,155.2915183773879,5651.3904512110885,132.36925257622786,748070.3300432429,0.2609532884120676,0.28286939615113954,0.019471291855181868,1.0
6,5,18.798912234385398,310.0,52.15248458595916,0.005884770355390303,0.0036800892848716103,539.013871250926,74871.62454820555,395.96316559783145,46001.15136516524,791.8676600216356,395.96316559781167,462.2345724576222,13496.707261876494,395.96316559783145,5344198.932559856,0.13609939160132756,0.14724196527642175,0.0026096434845209494,1.0
3,4,2.0132782700404555,156.0,39.52472703989031,0.007380046174938127,0.0039286581562769166,1.6685162833681524,2541.2972600782996,1.8785111368518588,2346.0982170254774,3.757019864977853,1.8785111368276897,2.178292792063148,1559785.3271616243,1.8785111368518588,2930074.1081712316,2.36747062296512,2.5493858238868965,0.059898468636500675,1.0
3,6,33.55668723516935,240.0,19.17259554143399,0.03803455527023552,0.016851230452168617,26.151175510699908,2727.0676738816423,40.075723774435495,2608.900283999612,80.13253906562551,40.07572377443201,48.319029700263535,4237.91469970356,40.075723774435495,169837.49888493962,0.5664292637241486,0.622793860244266,0.029543692323766784,1.0
4,7,6.113159955210676,266.0,68.52343951950168,0.06281775357056618,0.0287638382166084,0.40750773706121973,163.64732726234232,0.3818340021224017,142.61935787843547,0.7636625303828738,0.3818340021217012,0.442860587339798,139510.77606067725,0.3818340021224017,53269.95796245054,4.669377519234949,5.029595962920534,0.06814277788706229,1.0
3,7,50.30232182886802,210.0,25.169355254462204,0.019221794641498265,0.012237217105282805,209.11052970428372,11942.471888129907,114.4908921291955,5237.490314954842,228.87241661142335,114.49089212919489,136.92745658294282,2092.688495726491,114.4908921291955,239593.7728242301,0.3044574733489783,0.33371501058073105,0.01209635567820125,1.0
6,7,18.868346006820822,511.0,56.99208390948827,0.010005470354947253,0.004318956459479405,220.11585004497778,34057.20493145402,226.8485223878587,32180.421484777977,453.67450067980593,226.84852238785942,264.6173083475708,20123.8720077253,226.8485223878587,4565070.629674875,0.21170015185144056,0.22885622967232605,0.0037145536244586395,1.0
4,6,8.77577932600905,246.0,41.73930448276128,0.00515832438226734,0.0024688028741175795,190.8929071745592,42562.314673622976,149.64002330124384,34531.46410427832,299.2744266171404,149.64002330107277,177.26335174621053,53251.81941737725,149.64002330124384,7968603.498449961,0.23093113480179753,0.2514359597769552,0.0055327020338150155,1.0
4,5,2.040650505468949,240.0,33.55267490219016,0.011405368760682724,0.005654294075192074,3.7466052114051624,3052.3804697305195,2.6740528962348487,2193.1428946621395,5.348097841792984,2.6740528962474692,3.203682028413179,672657.3165991863,2.6740528962348487,1798721.2456256156,1.890540247988521,2.069460901929237,0.056345440520008,1.0
4,6,7.398781179352741,192.0,36.51324131668981,0.06720275985033905,0.036308223595434064,0.6642112927216914,153.13255601128836,0.48419326009464225,118.48824800654533,0.9683703495033997,0.48419326009401004,0.5783764218258851,59884.313634874205,0.48419326009464225,28995.581047399777,3.7068479760696977,4.052568845959868,0.10152064956159719,1.0
3,4,25.686252548997043,156.0,45.58308609828051,0.02825690816057914,0.021169882952867435,27.158248398460202,2792.7454076542695,16.438296480688194,1313.0099636782168,32.87144071865923,16.438296480687615,19.81108904788632,6380.025656898226,16.438296480688194,104876.7533024905,0.9606845305128431,1.0574778895108425,0.02107546049957074,1.0
3,4,3.1158182010062454,92.0,24.10639234509375,0.05080820681635799,0.03405779422966343,0.1072484337427296,55.38351961963944,0.08457732511746616,44.477721889280446,0.16915403858100098,0.0845773251170587,0.0997677707676893,276552.23857896065,0.08457732511746616,23390.048594255823,8.341392909842074,9.058783492367521,0.34602410806359235,1.0
6,7,12.135887163939389,630.0,60.60396157175398,0.05287237998353202,0.022312103833122484,9.437880799267278,1878.2000594343167,9.100526438808114,1413.408473228656,18.20029834823398,9.100526438809151,11.050296122746754,24121.39106348995,9.100526438808114,219517.35711412007,1.4176450535584144,1.5627020935184663,0.023391953542178077,1.0
6,4,26.123194000249345,288.0,29.976711233168956,0.009858511291485954,0.005957035949136565,317.50634671762293,33518.58828405385,416.75216597831314,31900.083863309388,833.3620971700857,416.75216597838886,501.546951546974,5859.05963338096,416.75216597831314,2441775.7928076163,0.22019109360150793,0.24193109803061505,0.007345405301094821,1.0
